architecture,scenario,available_node_budget,placement_sha256,concurrency,status,active_sequence_count,microbatch_count,microbatch_sizes,warmup_steps_per_batch,measured_decode_steps,measured_output_tokens,measurement_window_ms,aggregate_output_tokens_per_second,p50_token_latency_ms,p95_token_latency_ms,active_node_count,active_compute_equivalents,network_bytes,network_bytes_per_output_token,network_messages,worker_compute_ms,compute_queue_wait_ms,network_queue_wait_ms,maximum_compute_utilization,maximum_tx_utilization,maximum_rx_utilization,resident_model_bytes,peak_transient_bytes,whole_layer_incapable_compute_share,overall_whole_layer_incapable_compute_share,p8_required_whole_layer_incapable_compute_share,p8_required_compute_ms,p8_required_incapable_compute_ms,task_graph_sha256,service_table_sha256,task_count_simulated,task_graph_replication_factor,placement_kind,layer_zero_candidate_id,whole_layer_layer_ids,p8_layer_ids,whole_layer_layer_count,p8_layer_count,whole_layer_only_commodity_model_feasible,canonical_commodity_architecture
SWARM_CURRENT_OPT,COMMODITY_GOOD,320,1f6dac85165871c5235412659d0b0c6054c602ff5c552b40f2aaa22453ff3c25,1,PASS,1,1,1,2,256,256,493676.35206825705,0.5185583610142313,1928.423250266629,1928.423250266629,320,224.0000000000003,34373500928,134271488.0,1344512,530727.3877333336,0.0,0.0,0.015139596556909043,0.004442974849434829,0.004442974849434829,1714206781030,36700160,0.9983040161018308,0.9983040161018308,1.0,529226.7029333333,529226.7029333333,93a7aae2eeb06b141cdc7c3626f8dcfb028521d77f9e39b17329d1fa4f7a22e4,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,32067,256,CURRENT_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_CURRENT_OPT,COMMODITY_GOOD,320,1f6dac85165871c5235412659d0b0c6054c602ff5c552b40f2aaa22453ff3c25,4,PASS,4,1,4,2,64,256,153770.48646826664,1.664818821086518,2402.663851066666,2402.663851066666,320,224.0000000000003,34373500928,134271488.0,336128,238912.04453332906,0.0,0.0,0.0168074281311021,0.003775702537819673,0.003775702537819673,1714206781030,36700160,0.9964390113003154,0.9964390113003154,1.0,237461.82373333324,237461.82373333324,b9720a82259bcb119022f12dfbdfd1348eda7f231cac9f910844657a7327014f,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,32067,64,CURRENT_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_CURRENT_OPT,COMMODITY_GOOD,320,1f6dac85165871c5235412659d0b0c6054c602ff5c552b40f2aaa22453ff3c25,16,PASS,16,4,4|4|4|4,2,64,256,39224.843252127364,6.526476048724957,2415.851622967086,2500.1314721002063,320,224.0000000000003,34373500928,134271488.0,336128,238912.0445332298,2788.838495000213,355.8437055335653,0.06588901792131094,0.014801629984041085,0.014801629984041085,1714206781030,36700160,0.9964390113003154,0.9964390113003154,1.0,237461.82373333068,237461.82373333068,d1078f88a207e7535ce5e4dbdfef2aabbe1dac0004eae1bf53ee7fc236d946c4,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,769608,1,CURRENT_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_CURRENT_OPT,COMMODITY_GOOD,320,1f6dac85165871c5235412659d0b0c6054c602ff5c552b40f2aaa22453ff3c25,64,PASS,64,16,4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4,2,64,256,10736.722379133927,23.843403131808472,2509.201921633544,2989.8455374667365,320,224.0000000000003,34373500928,134271488.0,336128,238912.0445332298,12162.078898867252,2316.941001866985,0.24071465282764523,0.054075312325141185,0.054075312325141185,1714206781030,36700160,0.9964390113003154,0.9964390113003154,1.0,237461.82373333068,237461.82373333068,28cd0eb36c08435470f871b3416b033565d918e0eb4293ff9efd393dde8f28ca,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,1026144,1,CURRENT_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_CURRENT_OPT,COMMODITY_GOOD,320,1f6dac85165871c5235412659d0b0c6054c602ff5c552b40f2aaa22453ff3c25,128,PASS,128,32,4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4,2,128,512,11800.823952366443,43.386800961243694,2689.087381200211,3418.515332266801,320,224.0000000000003,68747001856,134271488.0,672256,477824.0890650548,59677.01786736882,11146.110013762884,0.43801795712437963,0.09839848782483915,0.09839848782483915,1714206781030,36700160,0.9964390113003153,0.9964390113003153,1.0,474923.64746665425,474923.64746665425,70076838c977bd94e2365e108a4c4d685d84d37a26bf07334f9345478d764cfe,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,2052288,1,CURRENT_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,192,a4b1e66121c7632cfc16585a40ad819f7106bec92e254160e1133bf8d0e22279,1,PASS,1,1,1,2,256,256,393763.79228158924,0.6501359571855421,1538.139813599958,1538.139813599958,192,134.39999999999995,22851485696,89263616.0,1179648,487981.6469333359,20426.698666666984,56277.15549865307,0.016523611686843794,0.008284983125281965,0.008284983125281965,1714206781030,22020096,0.9981552695772896,0.9981552695772896,1.0,486480.96213333326,486480.96213333326,bcc321ec57b3efe76f771c0e34afe9d55b7ddd304127edd1856f727a17b2b699,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,256,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,192,a4b1e66121c7632cfc16585a40ad819f7106bec92e254160e1133bf8d0e22279,4,PASS,4,1,4,2,64,256,127429.34387626947,2.0089564319547093,1991.0834980667105,1991.0834980667105,192,134.39999999999995,22851485696,89263616.0,294912,231123.69626666242,5860.24959999969,16856.26252799903,0.021723749929120646,0.006616422471880994,0.006616422471880994,1714206781030,22020096,0.9963187008371711,0.9963187008371711,1.0,229673.4754666665,229673.4754666665,71a6579853212998cfcf8e7158251a505f141df226373b1bcf4dd3b990b84fd4,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,64,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,192,a4b1e66121c7632cfc16585a40ad819f7106bec92e254160e1133bf8d0e22279,16,PASS,16,4,4|4|4|4,2,64,256,32420.250160793366,7.896299341625294,1999.9925759503494,2048.0421781661644,192,134.39999999999995,22851485696,89263616.0,294912,231123.69626656515,7679.2888176041915,16936.938991985786,0.08538623811569888,0.026006164980787665,0.026006164980787665,1714206781030,22020096,0.9963187008371712,0.9963187008371712,1.0,229673.47546666354,229673.47546666354,bb53a09f10f077dff3f63871c62a1c7e2e61a3fbc4af1da15d96ff507bcaa3e7,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,762984,1,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,192,a4b1e66121c7632cfc16585a40ad819f7106bec92e254160e1133bf8d0e22279,64,PASS,64,16,4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4,2,64,256,9570.632821067462,26.748492475489932,2255.937114750205,2479.0308239335645,192,134.39999999999995,22851485696,89263616.0,294912,231123.69626656515,33909.12647529507,19919.87741772367,0.2892434859590895,0.08809515422470904,0.08809515422470904,1714206781030,22020096,0.9963187008371712,0.9963187008371712,1.0,229673.47546666354,229673.47546666354,990327cb59a3948f6194f99248ac3e9c0772975df830b8a7d8a115e5ef4895fd,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,1017312,1,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,192,a4b1e66121c7632cfc16585a40ad819f7106bec92e254160e1133bf8d0e22279,128,PASS,128,32,4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4,2,128,512,12466.492363733607,41.070092938849754,2855.4690717168473,3459.8768458669138,192,134.39999999999995,45702971392,89263616.0,589824,462247.39253128524,208282.06935744928,46755.52222421895,0.4441093964896054,0.13526280685860542,0.13526280685860542,1714206781030,22020096,0.9963187008371711,0.9963187008371711,1.0,459346.9509333198,459346.9509333198,bb6d83b064ef14954ba034c27e0b1bffaee0e8d7582985705c66721982e9e136,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,2034624,1,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,224,329d62ffd090ce867b8671af3f9e0f6da1160b38e508125f63b69935247bcb5b,1,PASS,1,1,1,2,256,256,381593.70926078875,0.6708705981970067,1490.600426799956,1490.600426799956,224,156.80000000000004,22851485696,89263616.0,1179648,472508.23360000085,18935.32480000099,63281.629286385374,0.014641817892709493,0.005725512381827161,0.005725512381827161,1714206781030,25690112,0.9980947824506275,0.9980947824506275,1.0,471007.5488,471007.5488,1f12e39a0611b1db35da23e71fe1c1eb80fb053fa990bf9998a34393c5dd1bc6,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,256,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,224,329d62ffd090ce867b8671af3f9e0f6da1160b38e508125f63b69935247bcb5b,4,PASS,4,1,4,2,64,256,123096.65726080316,2.079666545758561,1923.3852697000493,1923.3852697000493,224,156.80000000000004,22851485696,89263616.0,294912,225218.0103999955,5432.330399999599,18680.378886399238,0.017317851251504333,0.0046469134087700715,0.0046469134087700715,1714206781030,25690112,0.9962219109525935,0.9962219109525935,1.0,223767.7895999998,223767.7895999998,23c4f305edc52b338f02ec7929c4e04e03a8bdef8094eba3d9e94426cb75f127,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,64,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
