inventory_id,family,scenario,planner_level,feasible,infeasible_reason,exact_tok_s_per_user,critical_path_ms,total_worker_compute_ms,network_bytes_per_target_pass,network_bytes_per_token,messages_per_target_pass,serial_waits_per_target_pass,worker_seconds_per_token,workers_used,useful_nodes,available_nodes,available_accelerator_memory_bytes,resident_memory_bytes,stranded_memory_bytes,memory_utilization_percent,projected_abstract_node_cost,chunk_rows,whole_layer_count,whole_expert_count,expert_shard_count,attention_projection_shard_count,full_mixed_count,whole_layer_percent,whole_expert_percent,expert_shard_percent,attention_projection_shard_percent,full_mixed_percent,critical_path_whole_layer_percent,critical_path_whole_expert_percent,critical_path_expert_shard_percent,critical_path_attention_projection_percent,critical_path_full_mixed_percent,optimizer_elapsed_ms,optimizer_proposals,optimizer_exact_evaluations,fallback_retained,objective_primary
compute-heterogeneous-02,compute-heterogeneous,whole-layer feasible; slow high-memory nodes coexist with faster sub-layer-capable nodes,E,True,,3.2509674440905254,5229.212624353375,6657.041745833362,55148544,3244032.0,471,1407,0.3915906909313743,52,52,77,2540359909376,1689510267298,850849642078,66.50672847821009,45.1631,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9142.5304,24,6,True,maximize exact K3 target-only tok/s/user
compute-heterogeneous-03,compute-heterogeneous,whole-layer feasible; slow high-memory nodes coexist with faster sub-layer-capable nodes,E,True,,3.1823848845328073,5341.905714366695,6745.634620833363,55635968,3272704.0,476,1412,0.3968020365196096,52,52,78,2550782754816,1689510267298,861272487518,66.23497293558708,44.723499999999994,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8350.8606,24,6,True,maximize exact K3 target-only tok/s/user
compute-heterogeneous-04,compute-heterogeneous,whole-layer feasible; slow high-memory nodes coexist with faster sub-layer-capable nodes,E,True,,3.096907984892641,5489.346174613364,6832.767016666695,55635968,3272704.0,476,1412,0.4019274715686291,52,52,79,2561205600256,1689510267298,871695332958,65.96542921541045,46.743199999999995,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8709.1367,24,6,True,maximize exact K3 target-only tok/s/user
compute-heterogeneous-05,compute-heterogeneous,whole-layer feasible; slow high-memory nodes coexist with faster sub-layer-capable nodes,E,True,,3.2369866365807636,5251.798017293374,6676.729975000028,55148544,3244032.0,471,1407,0.39274882205882516,52,52,80,2571628445696,1689510267298,882118178398,65.69807042403987,46.88820000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8326.2304,24,6,True,maximize exact K3 target-only tok/s/user
compute-heterogeneous-06,compute-heterogeneous,whole-layer feasible; slow high-memory nodes coexist with faster sub-layer-capable nodes,E,True,,3.2602253122643408,5214.363539860043,6623.485308333362,55148544,3244032.0,471,1407,0.38961678284313894,52,52,81,2582051291136,1689510267298,892541023838,65.4328701020762,46.44860000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8826.8814,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-01,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,3.3736586679427223,5039.039711260032,4488.49377500003,55635968,3272704.0,476,1412,0.26402904558823703,49,49,68,2446554300416,1689510267298,757044033118,69.05672467644492,48.390200000000014,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8133.5967,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-02,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,3.26273589316046,5210.351237940038,4550.278112500034,55635968,3272704.0,476,1412,0.2676634183823549,49,49,69,2456977145856,1689510267298,767466878558,68.76377625846341,49.18740000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8690.4346,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-03,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,3.5566485585689778,4779.780661500042,4394.806812500035,55635968,3272704.0,476,1412,0.25851804779411974,49,49,70,2467399991296,1689510267298,777889723998,68.47330279881318,48.448899999999995,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8659.7339,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-04,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,3.7998397458508886,4473.87288334004,4394.255862500034,55635968,3272704.0,476,1412,0.2584856389705902,49,49,71,2477822836736,1689510267298,788312569438,68.18527306510612,49.81,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8719.2995,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-05,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,3.7894498022897327,4486.139383540043,4470.246887500031,55635968,3272704.0,476,1412,0.26295569926470774,49,49,72,2488245682176,1689510267298,798735414878,67.89965634826315,49.68609999999998,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8738.6224,24,6,True,maximize exact K3 target-only tok/s/user
network-heterogeneous-06,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",E,True,,4.090534619441443,4155.935979420051,4584.717487500035,55635968,3272704.0,476,1412,0.2696892639705903,49,49,73,2498668527616,1689510267298,809158260318,67.61642245159968,49.3404,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8829.0095,24,6,True,maximize exact K3 target-only tok/s/user
full-mixed-01,full-mixed,whole-layer feasible; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,3.2050687248254857,5304.098432686695,6464.0357541667,55635968,3272704.0,476,1412,0.38023739730392353,62,62,98,2671301885952,1689510267298,981791618654,63.24669915380573,60.7916,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10248.7928,24,6,True,maximize exact K3 target-only tok/s/user
full-mixed-02,full-mixed,whole-layer feasible; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,3.367197960109993,5048.708214186694,6725.670333333366,55635968,3272704.0,476,1412,0.3956276666666686,62,62,98,2671301885952,1689510267298,981791618654,63.24669915380573,61.43680000000002,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10227.1281,24,6,True,maximize exact K3 target-only tok/s/user
full-mixed-03,full-mixed,whole-layer feasible; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,3.300985197716207,5149.977652660025,6715.780095833364,55635968,3272704.0,476,1412,0.3950458879901979,62,62,98,2671301885952,1689510267298,981791618654,63.24669915380573,59.94260000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,10210.5442,24,6,True,maximize exact K3 target-only tok/s/user
full-mixed-04,full-mixed,whole-layer intentionally capacity-challenged; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,2.013231280621227,8444.136629326698,10147.674066666552,147774336,8692608.0,1871,5252,0.5969220039215619,97,97,122,2616459264000,1694073689335,922385574665,64.74680162782768,82.12599999999998,4,76,2,10,4,1,81.72043010752688,2.1505376344086025,10.75268817204301,4.301075268817205,1.0752688172043012,74.17974680463911,4.661549340066147,15.887665991660437,3.745687935090657,1.5253499285435415,10731.8379,24,6,False,maximize exact K3 target-only tok/s/user
full-mixed-05,full-mixed,whole-layer intentionally capacity-challenged; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,2.500506919817702,6798.621457620032,8878.969579166664,113959296,6703488.0,1526,4347,0.5222923281862742,89,89,122,2616459264000,1693536806852,922922457148,64.72628219951527,73.9035,4,78,0,13,2,0,83.87096774193549,0.0,13.978494623655912,2.1505376344086025,0.0,81.63775379508907,0.0,15.03501433350947,3.3272318714013727,0.0,10628.6307,24,6,False,maximize exact K3 target-only tok/s/user
full-mixed-06,full-mixed,whole-layer intentionally capacity-challenged; mixed memory/compute/network plus explicitly ignorable weak nodes,E,True,,2.4711718565873566,6879.327293520043,8889.58075416669,113959296,6703488.0,1526,4347,0.5229165149509818,87,87,122,2616459264000,1693536806852,922922457148,64.72628219951527,72.96149999999997,4,78,0,13,2,0,83.87096774193549,0.0,13.978494623655912,2.1505376344086025,0.0,81.13721265913793,0.0,16.024104971206928,2.8386823696549004,0.0,10786.9394,24,6,False,maximize exact K3 target-only tok/s/user
