inventory_id,family,scenario,planner_level,feasible,infeasible_reason,exact_tok_s_per_user,critical_path_ms,total_worker_compute_ms,network_bytes_per_target_pass,network_bytes_per_token,messages_per_target_pass,serial_waits_per_target_pass,worker_seconds_per_token,workers_used,useful_nodes,available_nodes,available_accelerator_memory_bytes,resident_memory_bytes,stranded_memory_bytes,memory_utilization_percent,projected_abstract_node_cost,chunk_rows,whole_layer_count,whole_expert_count,expert_shard_count,attention_projection_shard_count,full_mixed_count,whole_layer_percent,whole_expert_percent,expert_shard_percent,attention_projection_shard_percent,full_mixed_percent,critical_path_whole_layer_percent,critical_path_whole_expert_percent,critical_path_expert_shard_percent,critical_path_attention_projection_percent,critical_path_full_mixed_percent,optimizer_elapsed_ms,optimizer_proposals,optimizer_exact_evaluations,fallback_retained,objective_primary
compute-heterogeneous-02,compute-heterogeneous,whole-layer feasible; slow high-memory nodes coexist with faster sub-layer-capable nodes,A,True,,3.2509674440905254,5229.212624353375,6657.041745833362,55148544,3244032.0,471,1407,0.3915906909313743,52,52,77,2540359909376,1689510267298,850849642078,66.50672847821009,45.1631,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,277.8072,24,6,False,maximize exact K3 target-only tok/s/user
compute-heterogeneous-03,compute-heterogeneous,whole-layer feasible; slow high-memory nodes coexist with faster sub-layer-capable nodes,A,True,,3.1823848845328073,5341.905714366695,6745.634620833363,55635968,3272704.0,476,1412,0.3968020365196096,52,52,78,2550782754816,1689510267298,861272487518,66.23497293558708,44.723499999999994,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,307.6105,24,6,False,maximize exact K3 target-only tok/s/user
compute-heterogeneous-04,compute-heterogeneous,whole-layer feasible; slow high-memory nodes coexist with faster sub-layer-capable nodes,A,True,,3.096907984892641,5489.346174613364,6832.767016666695,55635968,3272704.0,476,1412,0.4019274715686291,52,52,79,2561205600256,1689510267298,871695332958,65.96542921541045,46.743199999999995,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,271.562,24,6,False,maximize exact K3 target-only tok/s/user
compute-heterogeneous-05,compute-heterogeneous,whole-layer feasible; slow high-memory nodes coexist with faster sub-layer-capable nodes,A,True,,3.2369866365807636,5251.798017293374,6676.729975000028,55148544,3244032.0,471,1407,0.39274882205882516,52,52,80,2571628445696,1689510267298,882118178398,65.69807042403987,46.88820000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,243.4491,24,6,False,maximize exact K3 target-only tok/s/user
compute-heterogeneous-06,compute-heterogeneous,whole-layer feasible; slow high-memory nodes coexist with faster sub-layer-capable nodes,A,True,,3.2602253122643408,5214.363539860043,6623.485308333362,55148544,3244032.0,471,1407,0.38961678284313894,52,52,81,2582051291136,1689510267298,892541023838,65.4328701020762,46.44860000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,302.3767,24,6,False,maximize exact K3 target-only tok/s/user
network-heterogeneous-01,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",A,True,,3.3736586679427223,5039.039711260032,4488.49377500003,55635968,3272704.0,476,1412,0.26402904558823703,49,49,68,2446554300416,1689510267298,757044033118,69.05672467644492,48.390200000000014,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,291.085,24,6,False,maximize exact K3 target-only tok/s/user
network-heterogeneous-02,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",A,True,,3.26273589316046,5210.351237940038,4550.278112500034,55635968,3272704.0,476,1412,0.2676634183823549,49,49,69,2456977145856,1689510267298,767466878558,68.76377625846341,49.18740000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,250.4671,24,6,False,maximize exact K3 target-only tok/s/user
network-heterogeneous-03,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",A,True,,3.5566485585689778,4779.780661500042,4394.806812500035,55635968,3272704.0,476,1412,0.25851804779411974,49,49,70,2467399991296,1689510267298,777889723998,68.47330279881318,48.448899999999995,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,300.5765,24,6,False,maximize exact K3 target-only tok/s/user
network-heterogeneous-04,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",A,True,,3.7998397458508886,4473.87288334004,4394.255862500034,55635968,3272704.0,476,1412,0.2584856389705902,49,49,71,2477822836736,1689510267298,788312569438,68.18527306510612,49.81,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,384.0132,24,6,False,maximize exact K3 target-only tok/s/user
network-heterogeneous-05,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",A,True,,3.7894498022897327,4486.139383540043,4470.246887500031,55635968,3272704.0,476,1412,0.26295569926470774,49,49,72,2488245682176,1689510267298,798735414878,67.89965634826315,49.68609999999998,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,392.3755,24,6,False,maximize exact K3 target-only tok/s/user
network-heterogeneous-06,network-heterogeneous,"four locality groups with fast, medium, regional, and slow peer classes",A,True,,4.090534619441443,4155.935979420051,4584.717487500035,55635968,3272704.0,476,1412,0.2696892639705903,49,49,73,2498668527616,1689510267298,809158260318,67.61642245159968,49.3404,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,287.6087,24,6,False,maximize exact K3 target-only tok/s/user
full-mixed-01,full-mixed,whole-layer feasible; mixed memory/compute/network plus explicitly ignorable weak nodes,A,True,,3.2050687248254857,5304.098432686695,6464.0357541667,55635968,3272704.0,476,1412,0.38023739730392353,62,62,98,2671301885952,1689510267298,981791618654,63.24669915380573,60.7916,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,413.4276,24,6,False,maximize exact K3 target-only tok/s/user
full-mixed-02,full-mixed,whole-layer feasible; mixed memory/compute/network plus explicitly ignorable weak nodes,A,True,,3.367197960109993,5048.708214186694,6725.670333333366,55635968,3272704.0,476,1412,0.3956276666666686,62,62,98,2671301885952,1689510267298,981791618654,63.24669915380573,61.43680000000002,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,317.2829,24,6,False,maximize exact K3 target-only tok/s/user
full-mixed-03,full-mixed,whole-layer feasible; mixed memory/compute/network plus explicitly ignorable weak nodes,A,True,,3.300985197716207,5149.977652660025,6715.780095833364,55635968,3272704.0,476,1412,0.3950458879901979,62,62,98,2671301885952,1689510267298,981791618654,63.24669915380573,59.94260000000001,4,93,0,0,0,0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,315.3331,24,6,False,maximize exact K3 target-only tok/s/user
full-mixed-04,full-mixed,whole-layer intentionally capacity-challenged; mixed memory/compute/network plus explicitly ignorable weak nodes,A,False,shared optimizer found no hard-memory-feasible placement,,,,,,,,,0,0,122,2616459264000,0,2616459264000,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.3693,24,0,False,maximize exact K3 target-only tok/s/user
full-mixed-05,full-mixed,whole-layer intentionally capacity-challenged; mixed memory/compute/network plus explicitly ignorable weak nodes,A,False,shared optimizer found no hard-memory-feasible placement,,,,,,,,,0,0,122,2616459264000,0,2616459264000,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.2644,24,0,False,maximize exact K3 target-only tok/s/user
full-mixed-06,full-mixed,whole-layer intentionally capacity-challenged; mixed memory/compute/network plus explicitly ignorable weak nodes,A,False,shared optimizer found no hard-memory-feasible placement,,,,,,,,,0,0,122,2616459264000,0,2616459264000,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.7248,24,0,False,maximize exact K3 target-only tok/s/user
