result_class,block_candidates,accepted_rows,chunk_size,cache_enabled,total_ms,oracle_tok_s_per_user,fill_ms,steady_stage_period_ms,drain_ms,stage_utilization,steady_stage_utilization,median_steady_utilization,pipeline_efficiency,ideal_balanced_pipeline_ms,useful_parallelism,critical_path_fraction,slowest_stage,max_chunks_in_flight,messages,bytes,critical_path_communication_ms,scheduler_overhead_ms,simulation_cpu_ms,serial_waits,network,serial_baseline_ms,serial_baseline_oracle_tok_s_per_user,speedup_vs_corresponding_serial,serial_waits_per_accepted_token,messages_per_accepted_token,worker_idle_ms_by_microcell,compute_only_wavefront_ms,ideal_balanced_compute_pipeline_ms,loss_fill_drain_ms,loss_stage_imbalance_ms,loss_communication_ms,loss_explicit_state_barrier_ms,loss_control_plane_ms,pipeline_efficiency_definition,evidence_class,split_degree,speedup_vs_coarse_wavefront,logical_task_count,physical_event_count,logical_to_physical_ratio,physical_kernel_count,message_count,payload_bytes,critical_path_waits,peak_concurrency,median_stage_utilization,critical_path_waits_per_accepted_token
B_wavefront_only,7,8,4,False,2246.9705864968605,3.5603492311274088,1870.3690588354586,269.92268629050955,106.67884137089231,"{""0"":0.24025475714956449,""1"":0.12988744220283321,""2"":0.1501571696287859,""3"":0.13792903145039156,""4"":0.13170913615306146,""5"":0.1406833188597916,""6"":0.13769032119681893,""7"":0.13841066095445126,""8"":0.1389291692886179,""9"":0.13819359697072398,""10"":0.14225247299515711,""11"":0.09495348271310498}","{""0"":0.24025475714956449,""1"":0.12988744220283321,""2"":0.1501571696287859,""3"":0.13792903145039156,""4"":0.13170913615306146,""5"":0.1406833188597916,""6"":0.13769032119681893,""7"":0.13841066095445126,""8"":0.1389291692886179,""9"":0.13819359697072398,""10"":0.14225247299515711,""11"":0.09495348271310498}",0.13830212896258762,0.9322357197634555,2094.7062419902145,1.751187089183037,0.568289275081982,0,2,22,22708224,43.2975576,0.17535,0.169,24,"{""cache_hits"":0,""cache_misses"":0,""cache_reference_bytes"":0,""cache_seed_bytes"":0,""cached_attnres_total_bytes"":0,""cached_total_bytes"":0,""coarse_boundary_bytes"":22708224,""current_attnres_bytes"":168820736,""current_total_bytes"":189923328,""internal_boundary_bytes"":167215104,""invalidations"":0,""steady_state_attnres_reduction_fraction"":1.0,""total_attnres_reduction_fraction"":1.0}",2997.238528880436,2.6691235692169797,1.3339019864756134,3.0,2.75,"{""0"":1707.1252139158428,""1"":1955.1173243117832,""2"":1909.5718429893589,""3"":1937.0481098038301,""4"":1951.0240315880212,""5"":1930.8593070081497,""6"":1937.5844847223032,""7"":1935.9659024746188,""8"":1934.800829498893,""9"":1936.4536388614422,""10"":1927.3334638203037,""11"":2033.6129037550754}",2109.7269345776776,2001.2018918302142,1693.324677702489,108.52504274746343,137.06830191918286,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
C_wavefront_attnres_cache,7,8,4,True,2213.7996860168605,3.613696420019761,1840.4272476354593,267.86767445050896,105.5047639308923,"{""0"":0.24199811405020566,""1"":0.12997710967372758,""2"":0.15055058027728133,""3"":0.13813926796749085,""4"":0.13182619646763138,""5"":0.14093487334894061,""6"":0.1378970780883164,""7"":0.13862823201245322,""8"":0.13915453727082205,""9"":0.13840799192934963,""10"":0.14252770573125553,""11"":0.09531554692802406}","{""0"":0.24199811405020566,""1"":0.12997710967372758,""2"":0.15055058027728133,""3"":0.13813926796749085,""4"":0.13182619646763138,""5"":0.14093487334894061,""6"":0.1378970780883164,""7"":0.13862823201245322,""8"":0.13915453727082205,""9"":0.13840799192934963,""10"":0.14252770573125553,""11"":0.09531554692802406}",0.13851811197090141,0.9345685016121451,2068.9474554302146,1.751187089183037,0.5337204331693571,0,2,102,13542016,35.9590104,0.17535,0.4379,24,"{""cache_hits"":800,""cache_misses"":0,""cache_reference_bytes"":19200,""cache_seed_bytes"":11015168,""cached_attnres_total_bytes"":11034368,""cached_total_bytes"":32148736,""coarse_boundary_bytes"":13542016,""current_attnres_bytes"":168820736,""current_total_bytes"":189923328,""internal_boundary_bytes"":18606720,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9998862698951864,""total_attnres_reduction_fraction"":0.9346385505628882}",2997.238528880436,2.6691235692169797,1.353888767720066,3.0,12.75,"{""0"":1678.0643371158428,""1"":1926.0564014317833,""2"":1880.510858669359,""3"":1907.9870179638303,""4"":1921.9628936680213,""5"":1901.7981076481499,""6"":1908.523177842303,""7"":1906.904549514619,""8"":1905.7394150988932,""9"":1907.3921169414423,""10"":1898.2718958203036,""11"":2002.7901581550757}",2109.7269345769582,2001.2018918302142,1693.324677702489,108.52504274674402,103.89740143990228,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
B_wavefront_only,12,13,1,False,2580.8553266399913,5.037089784077384,1032.4322693754355,124.8675527872249,50.012423817858235,"{""0"":0.5524817754839386,""1"":0.44866061018013803,""2"":0.4685708053243248,""3"":0.4645282779438923,""4"":0.38954820240673915,""5"":0.42379391530998334,""6"":0.3928916794234963,""7"":0.455635603983154,""8"":0.39346332758143054,""9"":0.6289690745072739,""10"":0.3972488348598462,""11"":0.25191706908988243}","{""0"":1.0,""1"":0.7989715755643517,""2"":0.8307130758768743,""3"":0.8225574434891756,""4"":0.6947631924533401,""5"":0.8052831592276033,""6"":0.7211151920673485,""7"":0.8046168402619729,""8"":0.679186834891281,""9"":1.0,""10"":0.601074864558819,""11"":0.42948483872117726}",0.8017942079131624,0.8104167963221691,2091.568505586587,5.285462719788121,0.1834338742257506,9,11,143,36900864,36.485090400000004,0.17535,0.8954,35,"{""cache_hits"":0,""cache_misses"":0,""cache_reference_bytes"":0,""cache_seed_bytes"":0,""cached_attnres_total_bytes"":0,""cached_total_bytes"":0,""coarse_boundary_bytes"":36900864,""current_attnres_bytes"":274333696,""current_total_bytes"":308625408,""internal_boundary_bytes"":271724544,""invalidations"":0,""steady_state_attnres_reduction_fraction"":1.0,""total_attnres_reduction_fraction"":1.0}",4291.965465036907,3.028915331658712,1.6630011844269492,2.6923076923076925,11.0,"{""0"":1154.9797935107486,""1"":1422.9272010030334,""2"":1371.5418678107171,""3"":1381.9750461335946,""4"":1575.487773475525,""5"":1487.1045429146034,""6"":1566.8587430073292,""7"":1404.925751093239,""8"":1565.3834018139605,""9"":957.5771404060679,""10"":1555.613555190427,""11"":1930.6938170078336}",2409.2495438403553,1959.0767148665866,897.9101609805189,450.1728289737687,171.430432799636,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
C_wavefront_attnres_cache,12,13,1,True,2569.6431614552575,5.059068198651269,1027.6727685107012,124.35427022722479,49.71915021785844,"{""0"":0.5522940647391338,""1"":0.44802001144196746,""2"":0.4680172364742615,""3"":0.46395734224483487,""4"":0.3886502215034714,""5"":0.42304551468918644,""6"":0.3920087145571561,""7"":0.4550265272492432,""8"":0.39258312897216485,""9"":0.6291167338730392,""10"":0.39638554215158855,""11"":0.2515325717311322}","{""0"":1.0,""1"":0.7975780501479987,""2"":0.8298849705221474,""3"":0.8216899655517999,""4"":0.6959282107263381,""5"":0.8043312614416389,""6"":0.7158672308370754,""7"":0.8036628768784906,""8"":0.6776192091550555,""9"":1.0,""10"":0.6000861053033201,""11"":0.4242922925925507}",0.8006204635132446,0.8093288630195661,2079.686378226587,5.2748513738193346,0.16474222576394387,9,11,663,22048832,37.7388192,0.17535,14.6841,35,"{""cache_hits"":5200,""cache_misses"":0,""cache_reference_bytes"":124800,""cache_seed_bytes"":17924608,""cached_attnres_total_bytes"":18049408,""cached_total_bytes"":52417664,""coarse_boundary_bytes"":22048832,""current_attnres_bytes"":274333696,""current_total_bytes"":308625408,""internal_boundary_bytes"":30368832,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9995450795807453,""total_attnres_reduction_fraction"":0.9342063761645962}",4291.965465036907,3.028915331658712,1.6702573841444397,2.6923076923076925,51.0,"{""0"":1150.444494886015,""1"":1418.3916028582996,""2"":1367.0058703059833,""3"":1377.4383497488611,""4"":1570.9507775707912,""5"":1482.5671476498699,""6"":1562.3206488625956,""7"":1400.3873574285053,""8"":1560.8446087892266,""9"":953.0376485013351,""10"":1551.0737637656935,""11"":1923.2942086230996}",2409.249543840034,1959.0767148665866,897.9101609805189,450.1728289734476,160.2182676152233,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
B_wavefront_only,12,13,2,False,2231.7030835328314,5.82514766230494,1267.5126315485443,163.44606307087713,50.012423817858235,"{""0"":0.48857714083400183,""1"":0.3183413931860414,""2"":0.3575222944997969,""3"":0.33209828809531083,""4"":0.31074958108898165,""5"":0.3247919795375348,""6"":0.3120812082283679,""7"":0.3251522836243907,""8"":0.31798069489340125,""9"":0.34065442609222946,""10"":0.321321884569734,""11"":0.21176566187215792}","{""0"":0.48857714083400183,""1"":0.3183413931860414,""2"":0.3575222944997969,""3"":0.33209828809531083,""4"":0.31074958108898165,""5"":0.3247919795375348,""6"":0.3120812082283679,""7"":0.3251522836243907,""8"":0.31798069489340125,""9"":0.34065442609222946,""10"":0.321321884569734,""11"":0.21176566187215792}",0.3230569320536344,0.8636525814333064,1927.4161290857996,4.00015862718985,0.2449983361516871,0,7,77,36900864,38.343036,0.17535,0.5249,29,"{""cache_hits"":0,""cache_misses"":0,""cache_reference_bytes"":0,""cache_seed_bytes"":0,""cached_attnres_total_bytes"":0,""cached_total_bytes"":0,""coarse_boundary_bytes"":36900864,""current_attnres_bytes"":274333696,""current_total_bytes"":308625408,""internal_boundary_bytes"":271724544,""invalidations"":0,""steady_state_attnres_reduction_fraction"":1.0,""total_attnres_reduction_fraction"":1.0}",4291.965465036907,3.028915331658712,1.9231794304117902,2.230769230769231,5.923076923076923,"{""0"":1141.343971789935,""1"":1521.2596147434053,""2"":1433.8194764659017,""3"":1490.5583099545518,""4"":1538.2022852100154,""5"":1506.8638212921828,""6"":1535.230488816931,""7"":1506.0597295505368,""8"":1522.0645862353156,""9"":1471.4635504036958,""10"":1514.6080429319757,""11"":1759.1050029463656}",2083.918665853342,1818.5717634857997,1123.9046610213693,265.3469023675425,147.60906767948924,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
C_wavefront_attnres_cache,12,13,2,True,2211.6262732928312,5.878027475521281,1255.2494803097316,161.03545182878383,49.71915021785844,"{""0"":0.48999285075838467,""1"":0.3182118015543414,""2"":0.35774847842123186,""3"":0.33209384687076937,""4"":0.3105514124410463,""5"":0.32472138289956015,""6"":0.3118953952780102,""7"":0.32508520085169895,""8"":0.317848606749862,""9"":0.3407283368212002,""10"":0.32122037032194023,""11"":0.21196327940547863}","{""0"":0.48999285075838467,""1"":0.3182118015543414,""2"":0.35774847842123186,""3"":0.33209384687076937,""4"":0.3105514124410463,""5"":0.32472138289956015,""6"":0.3118953952780102,""7"":0.32508520085169895,""8"":0.317848606749862,""9"":0.3407283368212002,""10"":0.32122037032194023,""11"":0.21196327940547863}",0.3229708766107502,0.8636548904810801,1910.0818468457996,4.00015862718985,0.22360439050302733,0,7,357,22022336,34.9956312,0.17535,1.4662,29,"{""cache_hits"":2800,""cache_misses"":0,""cache_reference_bytes"":67200,""cache_seed_bytes"":17909248,""cached_attnres_total_bytes"":17976448,""cached_total_bytes"":52309376,""coarse_boundary_bytes"":22022336,""current_attnres_bytes"":274333696,""current_total_bytes"":308625408,""internal_boundary_bytes"":30287040,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9997550428511706,""total_attnres_reduction_fraction"":0.9344723296404682}",4291.965465036907,3.028915331658712,1.9406377636519547,2.230769230769231,27.46153846153846,"{""0"":1127.9452108299347,""1"":1507.8606925034053,""2"":1420.4203391859012,""3"":1477.1587963545514,""4"":1524.802610330015,""5"":1493.4639313721827,""6"":1521.8302225769312,""7"":1492.6593020305368,""8"":1508.6639436753153,""9"":1458.0625315236957,""10"":1501.2068627719752,""11"":1742.8427155863653}",2083.918665852891,1818.5717634857997,1123.9046610213693,265.3469023670914,127.53225743994015,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
B_wavefront_only,12,13,4,False,2566.9056966052276,5.064463418813048,1870.3690588354586,269.92268629050886,50.012423817858235,"{""0"":0.3581942232646679,""1"":0.20524762099914723,""2"":0.23340250803574014,""3"":0.21703379123560296,""4"":0.20306776313623978,""5"":0.2174998464659657,""6"":0.21117990060221387,""7"":0.21697842190535424,""8"":0.21285077251032197,""9"":0.23009921050916943,""10"":0.21750718633847335,""11"":0.14416148922803484}","{""0"":0.3581942232646679,""1"":0.20524762099914723,""2"":0.23340250803574014,""3"":0.21703379123560296,""4"":0.20306776313623978,""5"":0.2174998464659657,""6"":0.21117990060221387,""7"":0.21697842190535424,""8"":0.21285077251032197,""9"":0.23009921050916943,""10"":0.21750718633847335,""11"":0.14416148922803484}",0.21700610657047859,0.9127667534516313,2342.9861791068515,2.695953947457783,0.36601780659628913,0,4,44,36900864,43.2975576,0.17535,0.2869,26,"{""cache_hits"":0,""cache_misses"":0,""cache_reference_bytes"":0,""cache_seed_bytes"":0,""cached_attnres_total_bytes"":0,""cached_total_bytes"":0,""coarse_boundary_bytes"":36900864,""current_attnres_bytes"":274333696,""current_total_bytes"":308625408,""internal_boundary_bytes"":271724544,""invalidations"":0,""steady_state_attnres_reduction_fraction"":1.0,""total_attnres_reduction_fraction"":1.0}",4291.965465036907,3.028915331658712,1.6720386224991035,2.0,3.3846153846153846,"{""0"":1647.454904416067,""1"":2040.054409047846,""2"":1967.7834691263388,""3"":2009.8004215267285,""4"":2045.6498986139327,""5"":2008.604101700978,""6"":2024.826806740879,""7"":2009.9425493759613,""8"":2020.537836121659,""9"":1976.2627223648751,""10"":2008.5852609404258,""11"":2196.856748674692}",2418.9316059661105,2236.7686953468515,1693.324677702489,182.16291061925904,147.79874063911709,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
C_wavefront_attnres_cache,12,13,4,True,2531.386510685228,5.1355255094888665,1840.4272476354593,267.86767445050896,49.71915021785844,"{""0"":0.3605818975870578,""1"":0.20548925929789152,""2"":0.23403925057596936,""3"":0.2174409408421404,""4"":0.20327898462728333,""5"":0.2179136204826063,""6"":0.21150508115784308,""7"":0.21738500090225565,""8"":0.21319948287844775,""9"":0.23069002753051615,""10"":0.2179213546000433,""11"":0.1446770141440783}","{""0"":0.3605818975870578,""1"":0.20548925929789152,""2"":0.23403925057596936,""3"":0.2174409408421404,""4"":0.20327898462728333,""5"":0.2179136204826063,""6"":0.21150508115784308,""7"":0.21738500090225565,""8"":0.21319948287844775,""9"":0.23069002753051615,""10"":0.2179213546000433,""11"":0.1446770141440783}",0.21741297087219802,0.9144201602623951,2314.7508587868515,2.695953947457783,0.3410865159854169,0,4,204,22009088,35.9590104,0.17535,0.8654,26,"{""cache_hits"":1600,""cache_misses"":0,""cache_reference_bytes"":38400,""cache_seed_bytes"":17901568,""cached_attnres_total_bytes"":17939968,""cached_total_bytes"":52255232,""coarse_boundary_bytes"":22009088,""current_attnres_bytes"":274333696,""current_total_bytes"":308625408,""internal_boundary_bytes"":30246144,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9998600244863832,""total_attnres_reduction_fraction"":0.9346053063784042}",4291.965465036907,3.028915331658712,1.695499856272483,2.0,15.692307692307692,"{""0"":1618.6143591360676,""1"":2011.2137716078464,""2"":1938.9427088063392,""3"":1980.9594461667293,""4"":2016.8088310939333,""5"":1979.7629113009782,""6"":1995.9854013008799,""7"":1981.101051775962,""8"":1991.6962156416591,""9"":1947.4208868448757,""10"":1979.743333260426,""11"":2165.1530686746923}",2418.9316059653333,2236.7686953468515,1693.324677702489,182.16291061848187,112.27955471989479,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
B_wavefront_only,12,13,8,False,3154.1051440691863,4.121612757407443,2833.736943856997,135.17788819716543,50.012423817858235,"{""0"":0.2609078777226873,""1"":0.14433373869264157,""2"":0.16384778736857017,""3"":0.15318949240477842,""4"":0.14150978204895373,""5"":0.15282994644832912,""6"":0.14732053018742525,""7"":0.15250905878197,""8"":0.14905432592793394,""9"":0.16212244284361066,""10"":0.14905920243772783,""11"":0.10157182008170929}","{""0"":0.2609078777226873,""1"":0.14433373869264157,""2"":0.16384778736857017,""3"":0.15318949240477842,""4"":0.14150978204895373,""5"":0.15282994644832912,""6"":0.14732053018742525,""7"":0.15250905878197,""8"":0.14905432592793394,""9"":0.16212244284361066,""10"":0.14905920243772783,""11"":0.10157182008170929}",0.1507841306098489,1.012375134291665,3193.1376187970736,1.898252195451569,0.5207753816954904,0,3,33,36900864,52.380847199999984,0.17535,0.2314,25,"{""cache_hits"":0,""cache_misses"":0,""cache_reference_bytes"":0,""cache_seed_bytes"":0,""cached_attnres_total_bytes"":0,""cached_total_bytes"":0,""coarse_boundary_bytes"":36900864,""current_attnres_bytes"":274333696,""current_total_bytes"":308625408,""internal_boundary_bytes"":271724544,""invalidations"":0,""steady_state_attnres_reduction_fraction"":1.0,""total_attnres_reduction_fraction"":1.0}",4291.965465036907,3.028915331658712,1.3607553550037141,1.9230769230769231,2.5384615384615383,"{""0"":2331.174264815884,""1"":2698.861356395988,""2"":2637.311995085625,""3"":2670.9293780579274,""4"":2707.768412572472,""5"":2672.063423808693,""6"":2689.4407019780288,""7"":2673.0755372478247,""8"":2683.9721279141245,""9"":2642.7539131270914,""10"":2683.956746889499,""11"":2833.736943856997}",2980.9491135907474,3067.3583607170726,2595.8089274337326,0.0,172.98068047843887,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
C_wavefront_attnres_cache,12,13,8,True,3092.375859424641,4.20388742861896,2775.823492812452,133.41660819716526,49.71915021785844,"{""0"":0.2639562842937119,""1"":0.14505514187937596,""2"":0.1649587552395626,""3"":0.15408775403514982,""4"":0.142174918380884,""5"":0.15372108306036833,""6"":0.1481017412729284,""7"":0.15339386441518077,""8"":0.14987019879313465,""9"":0.16319923056054159,""10"":0.14987524715249834,""11"":0.10236542419235092}","{""0"":0.2639562842937119,""1"":0.14505514187937596,""2"":0.1649587552395626,""3"":0.15408775403514982,""4"":0.142174918380884,""5"":0.15372108306036833,""6"":0.1481017412729284,""7"":0.15339386441518077,""8"":0.14987019879313465,""9"":0.16319923056054159,""10"":0.14987524715249834,""11"":0.10236542419235092}",0.15163455578383955,1.0164036271133838,3143.102039917073,1.9019471781129886,0.48770967931231723,0,3,153,22004672,40.5145184,0.17535,0.5831,27,"{""cache_hits"":1200,""cache_misses"":0,""cache_reference_bytes"":28800,""cache_seed_bytes"":17899008,""cached_attnres_total_bytes"":17927808,""cached_total_bytes"":52237184,""coarse_boundary_bytes"":22004672,""current_attnres_bytes"":274333696,""current_total_bytes"":308625408,""internal_boundary_bytes"":30232512,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9998950183647873,""total_attnres_reduction_fraction"":0.9346496319577162}",4291.965465036907,3.028915331658712,1.3879184355796446,2.076923076923077,11.76923076923077,"{""0"":2276.123817931339,""1"":2643.8108403914425,""2"":2582.2613869210795,""3"":2615.878608613382,""4"":2652.7175740079265,""5"":2617.012493084148,""6"":2634.3896099734834,""7"":2618.0243761232796,""8"":2628.9208746295794,""9"":2587.7024985625458,""10"":2628.9052632049534,""11"":2775.8234928124516}",2980.949113589375,3067.3583607170726,2595.8089274337326,0.0,111.25139583526605,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
B_wavefront_only,16,17,1,False,3080.32553778889,5.5188972046775575,1032.4322693754355,124.86755278722478,50.012423817858235,"{""0"":0.6053277303080846,""1"":0.4915758689073333,""2"":0.5133905128855254,""3"":0.5089613099099846,""4"":0.4268092445256068,""5"":0.4643306263781486,""6"":0.43047253161253024,""7"":0.49921803441404916,""8"":0.43109885902699396,""9"":0.6891311880323427,""10"":0.43524645742859003,""11"":0.2760134260075274}","{""0"":1.0,""1"":0.8058821723630754,""2"":0.8398882185057722,""3"":0.8321746113410707,""4"":0.7002053275530302,""5"":0.7851426673270926,""6"":0.7158570737481085,""7"":0.8152063666956701,""8"":0.6965745130143688,""9"":1.0,""10"":0.6171046374685094,""11"":0.42060089775572224}",0.795512419845084,0.7921770691383729,2440.163256517685,5.770336482030792,0.16742033221030211,9,11,187,48254976,36.485090400000004,0.17535,1.2023,39,"{""cache_hits"":0,""cache_misses"":0,""cache_reference_bytes"":0,""cache_seed_bytes"":0,""cached_attnres_total_bytes"":0,""cached_total_bytes"":0,""coarse_boundary_bytes"":48254976,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":355332096,""invalidations"":0,""steady_state_attnres_reduction_fraction"":1.0,""total_attnres_reduction_fraction"":1.0}",5484.922520799224,3.099405677205971,1.78063079811246,2.2941176470588234,11.0,"{""0"":1215.7190713891111,""1"":1566.1118350328677,""2"":1498.91563008907,""3"":1512.5590171266788,""4"":1765.6141221122803,""5"":1650.0360513787673,""6"":1754.330005346178,""7"":1542.5714774585215,""8"":1752.400713016388,""9"":957.5771404060672,""10"":1739.6247597394593,""11"":2230.1143328852995}",2885.819939309313,2285.5895006776846,897.9101609805189,600.2304386316287,194.33024847957674,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
C_wavefront_attnres_cache,16,17,1,True,3067.0602423641567,5.542766902712035,1027.6727685107012,124.35427022722479,49.71915021785844,"{""0"":0.6050990305717732,""1"":0.490855310437451,""2"":0.5127644748730349,""3"":0.5083164131984808,""4"":0.42580916087580006,""5"":0.4634929961578949,""6"":0.4294887602427179,""7"":0.49853172087410996,""8"":0.4301180945554676,""9"":0.6892667332263703,""10"":0.43428405735608083,""11"":0.27558166025851283}","{""0"":1.0,""1"":0.80475792322434,""2"":0.8391210568190742,""3"":0.8313709847470253,""4"":0.7000259306556237,""5"":0.7841138632429633,""6"":0.7126597358770717,""7"":0.8143226440842839,""8"":0.6951222881825498,""9"":1.0,""10"":0.6150753994723654,""11"":0.42013929872800615}",0.7944358932336517,0.7910835076155658,2426.3007745976843,5.760661611374188,0.15036612120709483,9,11,867,28833088,37.7388192,0.17535,3.2335,39,"{""cache_hits"":6800,""cache_misses"":0,""cache_reference_bytes"":163200,""cache_seed_bytes"":23439872,""cached_attnres_total_bytes"":23603072,""cached_total_bytes"":68546176,""coarse_boundary_bytes"":28833088,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":39713088,""invalidations"":0,""steady_state_attnres_reduction_fraction"":0.9995450795807453,""total_attnres_reduction_fraction"":0.9342063761645962}",5484.922520799224,3.099405677205971,1.7883321771897531,2.2941176470588234,51.0,"{""0"":1211.1850630043778,""1"":1561.5774349681349,""2"":1494.3807077843367,""3"":1508.0231809019456,""4"":1761.077894207547,""5"":1645.4993012340346,""6"":1749.7923412814448,""7"":1538.0334217137888,""8"":1747.8621350316548,""9"":953.0376485013347,""10"":1735.0848761547259,""11"":2221.8346886605655}",2885.8199393089394,2285.5895006776846,897.9101609805189,600.2304386312549,181.06495305521727,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
B_wavefront_only,16,17,2,False,2558.5952096745855,6.6442710186118665,1267.5126315485443,163.44606307087713,50.012423817858235,"{""0"":0.5539177250569868,""1"":0.358621594442319,""2"":0.4036733783098326,""3"":0.3742102337268486,""4"":0.35132133152163125,""5"":0.36676667501584004,""6"":0.35278351592076584,""7"":0.36636214592810773,""8"":0.3596297366312108,""9"":0.37990776718710945,""10"":0.36341757646353673,""11"":0.2397643690789308}","{""0"":1.0,""1"":0.6908096814288013,""2"":0.6995365008287532,""3"":0.6311738046343639,""4"":0.6222858679938629,""5"":0.7082733373282947,""6"":0.5973206567241154,""7"":0.6474021794045699,""8"":0.694100065148901,""9"":0.6161082368818035,""10"":0.6427878714262755,""11"":0.4698091126143192}",0.6450950254154226,0.837927849197513,2143.918181009685,4.498431794753229,0.21711362921715618,0,9,99,48254976,38.343036,0.17535,0.6168,31,"{""cache_hits"":0,""cache_misses"":0,""cache_reference_bytes"":0,""cache_seed_bytes"":0,""cached_attnres_total_bytes"":0,""cached_total_bytes"":0,""coarse_boundary_bytes"":48254976,""current_attnres_bytes"":358744064,""current_total_bytes"":403587072,""internal_boundary_bytes"":355332096,""invalidations"":0,""steady_state_attnres_reduction_fraction"":1.0,""total_attnres_reduction_fraction"":1.0}",5484.922520799224,3.099405677205971,2.1437242202516367,1.8235294117647058,5.823529411764706,"{""0"":1141.343971789935,""1"":1641.0277160486062,""2"":1525.7584376578914,""3"":1601.1426982498638,""4"":1659.7061337868429,""5"":1620.1877519107816,""6"":1655.964995787556,""7"":1621.2227780968278,""8"":1638.4482882734367,""9"":1586.5650164314798,""10"":1628.756739423433,""11"":1945.1352434985838}",2398.2048291151546,2022.918065489685,1123.9046610213693,375.2867636254696,160.21503055943091,0.0,0.17535,"balanced pipeline latency using the mean measured stage compute service for each actual chunk, excluding handoff, divided by observed event-DAG makespan including communication",VALIDATED INDEPENDENT-RESOURCE MODEL + SHAPED NETWORK,,,,,,,,,,,,
