schema_version,memory_cap_gib,stripe_degree,depth_span,chunk_rows,block_candidates,maximum_context,hardware_class,expert_allocation_overhead_factor,block,chunk,local_profile,inter_pod_profile,compute_slowdown,heterogeneity,jitter_fraction,activation_strategy,placement_family,target_pass_ms,exact_tok_s_per_user,total_physical_compute_work_ms,critical_path_compute_ms,network_critical_path_ms,total_network_bytes,network_bytes_per_accepted_token,worker_seconds_per_accepted_token,average_worker_utilization,p50_worker_utilization,p95_worker_utilization,active_workers,active_workers_per_token,active_workers_per_chunk,peak_simultaneous_workers,total_task_count,all_compute_resources_are_microworkers,evidence_class,regime,rtt_ms,bandwidth_gbps,protocol_software_overhead_ms_per_network_event_step,worker_count,machine_count,one_compute_worker_per_machine,logical_depth_group_count,logical_depth_groups_have_compute,logical_depth_groups_have_memory,same_host_pcie_nvlink_nccl_assumed,all_worker_links_use_same_independent_machine_profile,max_peak_memory_per_worker_bytes,max_peak_memory_per_worker_gib,total_resident_bytes,active_worker_seconds_per_accepted_token,resident_worker_seconds_per_accepted_token,network_messages_per_accepted_token,network_event_count,compute_event_count,queue_wait_ms_sum,state_wait_ms_sum,serial_waits_per_accepted_token_ms,reduction_collective_count,reduction_collective_steps,compute_work_inflation,equivalent_unsharded_compute_work_ms,compute_work_denominator_source,compute_share_of_critical_path,network_share_of_critical_path,all_compute_events_have_worker_id,all_network_events_have_explicit_edges,grouped_top16_expert_service,model_validation_status,admissible,admissibility_reason
experiment-021-independent-machine-sweep-v1,8,8,2,1,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,12,1,independent_machine_consumer_wan_like,independent_machine_consumer_wan_like,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,32393.19751000046,0.4013188261512815,8833.334900000003,188.7359999999993,32204.461510000205,1834200368,141092336.0,0.6794873000000003,0.0007252421426082549,0.0006608918429059311,0.0011318394853944598,376,376,376,16,90948,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,D,20.0,0.1,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.6794873000000003,936.9109433661672,787.0,10231,80717,42580.21312999991,42580.21312999991,3275.401009999993,7215,28327,1.8219584824343973,4848.26355,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.005826408459422153,0.99417359154057,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
experiment-021-independent-machine-sweep-v1,8,8,2,1,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,16,1,independent_machine_consumer_wan_like,independent_machine_consumer_wan_like,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,34574.03015000041,0.49169853575776434,11551.28410000002,201.6963999999992,34372.33375000021,2398569712,141092336.0,0.6794873000000012,0.0008885715704148856,0.0008097291486858868,0.0013867373803976254,376,376,376,17,118932,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,D,20.0,0.1,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.6794873000000012,764.6961962588326,787.0,13379,105553,74218.89460999997,74218.89460999997,4365.817329999998,9435,37043,1.8219584824344004,6340.036949999998,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.005833754385153643,0.9941662456148405,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
experiment-021-independent-machine-sweep-v1,8,8,2,1,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,7,1,independent_machine_wider_wan_sensitivity,independent_machine_wider_wan_sensitivity,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,67182.15670999962,0.11907923757989826,5435.898399999991,172.53549999999942,67009.62121000006,1128738688,141092336.0,0.6794872999999989,0.0002151936958224033,0.00019609968844657672,0.00033583917374658704,376,376,376,16,55968,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,E,50.0,0.1,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.6794872999999989,3157.561365369982,787.0,6296,49672,34619.04487999974,34619.04487999974,4327.380609999967,4440,17432,1.8219584824343935,2983.5468,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.002568174474433308,0.9974318255255732,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
experiment-021-independent-machine-sweep-v1,8,8,2,1,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,12,1,independent_machine_wider_wan_sensitivity,independent_machine_wider_wan_sensitivity,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,73358.19750999921,0.17721264209399382,8833.334900000003,188.73599999999928,73169.4615099998,1834200368,141092336.0,0.6794873000000003,0.00032024930771892097,0.00029183377900038934,0.0004997928144976911,376,376,376,16,90948,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,E,50.0,0.1,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.6794873000000003,2121.744789519977,787.0,10231,80717,96400.21312999987,96400.21312999987,7415.4010099999905,7215,28327,1.8219584824343973,4848.26355,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.0025728004014039917,0.997427199598604,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
experiment-021-independent-machine-sweep-v1,8,8,2,1,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,16,1,independent_machine_wider_wan_sensitivity,independent_machine_wider_wan_sensitivity,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,78299.03014999891,0.21711635466534876,11551.28410000002,201.6963999999992,78097.33374999961,2398569712,141092336.0,0.6794873000000012,0.00039236118515266054,0.0003575472128628966,0.0006123332550626843,376,376,376,16,118932,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,E,50.0,0.1,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.6794873000000012,1731.7903139058585,787.0,13379,105553,168058.89461000022,168058.89461000022,9885.817330000013,9435,37043,1.8219584824344004,6340.036949999998,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.0025759757127719923,0.9974240242872369,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
experiment-021-independent-machine-sweep-v1,8,8,2,2,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,7,2,independent_machine_very_fast_independent_hosts,independent_machine_very_fast_independent_hosts,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,603.8198731999988,13.248984266786824,3510.3779999999997,183.37109999999947,420.44877319999983,1128738240,141092280.0,0.43879724999999997,0.015461749631806715,0.014554009217065322,0.02421185629833958,376,376,376,25,27984,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,A,0.25,25.0,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.43879724999999997,28.379534040399943,393.5,3148,24836,100.58133728000132,100.58133728000132,12.572667160000165,2220,8716,1.7142337277404347,2047.7826,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.30368510236042334,0.6963148976395774,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
experiment-021-independent-machine-sweep-v1,8,8,2,2,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,12,2,independent_machine_very_fast_independent_hosts,independent_machine_very_fast_independent_hosts,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,639.447974639998,20.33003546116297,6143.161499999982,194.45999999999938,444.98797464,1834199696,141092284.30769232,0.47255088461538325,0.02555046872721994,0.024050431950555767,0.040009978942233196,376,376,376,33,48972,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,A,0.25,25.0,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.47255088461538325,18.494802958818404,423.7692307692308,5509,43463,317.3922328800016,317.3922328800016,24.414787144615506,3885,15253,1.7834090275196703,3444.6172500000002,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.3041060535213645,0.6958939464786376,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
experiment-021-independent-machine-sweep-v1,8,8,2,2,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,16,2,independent_machine_very_fast_independent_hosts,independent_machine_very_fast_independent_hosts,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,663.5742203999978,25.618837316724754,7898.350500000015,201.90059999999932,461.6736203999999,2398568816,141092283.29411766,0.4646088529411774,0.03165621973247366,0.029797721780211665,0.049571093916475024,376,376,376,34,62964,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,A,0.25,25.0,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.4646088529411774,14.676700404141128,416.6470588235294,7083,55881,512.4403760800035,512.4403760800035,30.14355153411785,4995,19611,1.76755855149925,4468.5085500000005,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.30426227209112355,0.6957377279088786,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
experiment-021-independent-machine-sweep-v1,8,8,2,2,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,7,2,independent_machine_fast_lan,independent_machine_fast_lan,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,1521.3955580000065,5.258330062772515,3510.3779999999997,183.37109999999947,1338.0244580000062,1128738240,141092280.0,0.43879724999999997,0.0061365446040875194,0.005776275573955605,0.00960933527321363,376,376,376,17,27984,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,B,1.0,10.0,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.43879724999999997,71.5055912260003,393.5,3148,24836,209.84244320000062,209.84244320000062,26.230305400000077,2220,8716,1.7142337277404347,2047.7826,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.1205282209717078,0.8794717790282917,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
experiment-021-independent-machine-sweep-v1,8,8,2,2,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,12,2,independent_machine_fast_lan,independent_machine_fast_lan,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,1610.920311600007,8.069921216083042,6143.161499999982,194.45999999999938,1416.4603116000064,1834199696,141092284.30769232,0.47255088461538325,0.010142150025097076,0.009546716798626228,0.015881791182202558,376,376,376,17,48972,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,B,1.0,10.0,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.47255088461538325,46.59277208935406,423.7692307692308,5509,43463,721.9822572000097,721.9822572000097,55.53709670769305,3885,15253,1.7834090275196703,3444.6172500000002,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.12071360612919256,0.8792863938708068,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
experiment-021-independent-machine-sweep-v1,8,8,2,2,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,16,2,independent_machine_fast_lan,independent_machine_fast_lan,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,1671.4669260000076,10.17070678190609,7898.350500000015,201.90059999999932,1469.566326000007,2398568816,141092283.29411766,0.4646088529411774,0.012567554286017106,0.011829728541095822,0.019679779173805704,376,376,376,24,62964,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,B,1.0,10.0,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.4646088529411774,36.96891553976487,416.6470588235294,7083,55881,1190.1831652000112,1190.1831652000112,70.01077442353007,4995,19611,1.76755855149925,4468.5085500000005,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.12079245892299421,0.879207541077005,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
experiment-021-independent-machine-sweep-v1,8,8,2,2,16,4096,INDEPENDENT_MACHINE_RTX5090_SHARD_SERVICE,1.0137388288648792,7,2,independent_machine_regional_independent_machines,independent_machine_regional_independent_machines,1.0,homogeneous,0.0,hybrid,D_depth_stripes_plus_E_exact_worker_wavefront,6885.9058300000215,1.1617934077962804,3510.3779999999997,183.37109999999947,6702.5347300000285,1128738240,141092280.0,0.43879724999999997,0.0013558291287477033,0.0012762300584642137,0.0021231193630773123,376,376,376,16,27984,True,PHYSICAL_SHARD_EXECUTION inputs + SHAPED_NETWORK + UNVALIDATED_INDEPENDENT_MACHINE_MODEL_DIAGNOSTIC_ONLY,C,5.0,1.0,0.04245,376,376,True,47,False,False,False,True,4826088984,4.494645617902279,1560860324864,0.43879724999999997,323.637574010001,393.5,3148,24836,848.2590320000016,848.2590320000016,106.0323790000002,2220,8716,1.7142337277404347,2047.7826,E018 physical layer-89/91 controls; post-schedule diagnostic only,0.02662991689504399,0.973370083104957,True,True,True,FAIL,False,MODEL_INVALID: ordered physical replay did not validate the resident-worker event model
