architecture,scenario,available_node_budget,placement_sha256,concurrency,status,active_sequence_count,microbatch_count,microbatch_sizes,warmup_steps_per_batch,measured_decode_steps,measured_output_tokens,measurement_window_ms,aggregate_output_tokens_per_second,p50_token_latency_ms,p95_token_latency_ms,active_node_count,active_compute_equivalents,network_bytes,network_bytes_per_output_token,network_messages,worker_compute_ms,compute_queue_wait_ms,network_queue_wait_ms,maximum_compute_utilization,maximum_tx_utilization,maximum_rx_utilization,resident_model_bytes,peak_transient_bytes,whole_layer_incapable_compute_share,overall_whole_layer_incapable_compute_share,p8_required_whole_layer_incapable_compute_share,p8_required_compute_ms,p8_required_incapable_compute_ms,task_graph_sha256,service_table_sha256,task_count_simulated,task_graph_replication_factor,placement_kind,layer_zero_candidate_id,whole_layer_layer_ids,p8_layer_ids,whole_layer_layer_count,p8_layer_count,whole_layer_only_commodity_model_feasible,canonical_commodity_architecture
SWARM_CURRENT_OPT,COMMODITY_GOOD,320,1f6dac85165871c5235412659d0b0c6054c602ff5c552b40f2aaa22453ff3c25,16,PASS,16,4,4|4|4|4,2,64,256,39224.843252127364,6.526476048724957,2415.851622967086,2500.1314721002063,320,224.0000000000003,34373500928,134271488.0,336128,238912.0445332298,2788.838495000213,355.8437055335653,0.06588901792131094,0.014801629984041085,0.014801629984041085,1714206781030,36700160,0.9964390113003154,0.9964390113003154,1.0,237461.82373333068,237461.82373333068,d1078f88a207e7535ce5e4dbdfef2aabbe1dac0004eae1bf53ee7fc236d946c4,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,769608,1,CURRENT_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_CURRENT_OPT,COMMODITY_GOOD,320,1f6dac85165871c5235412659d0b0c6054c602ff5c552b40f2aaa22453ff3c25,64,PASS,64,16,4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4,2,64,256,10736.722379133927,23.843403131808472,2509.201921633544,2989.8455374667365,320,224.0000000000003,34373500928,134271488.0,336128,238912.0445332298,12162.078898867252,2316.941001866985,0.24071465282764523,0.054075312325141185,0.054075312325141185,1714206781030,36700160,0.9964390113003154,0.9964390113003154,1.0,237461.82373333068,237461.82373333068,28cd0eb36c08435470f871b3416b033565d918e0eb4293ff9efd393dde8f28ca,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,1026144,1,CURRENT_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,192,a4b1e66121c7632cfc16585a40ad819f7106bec92e254160e1133bf8d0e22279,4,PASS,4,1,4,2,64,256,127429.34387626947,2.0089564319547093,1991.0834980667105,1991.0834980667105,192,134.39999999999995,22851485696,89263616.0,294912,231123.69626666242,5860.24959999969,16856.26252799903,0.021723749929120646,0.006616422471880994,0.006616422471880994,1714206781030,22020096,0.9963187008371711,0.9963187008371711,1.0,229673.4754666665,229673.4754666665,71a6579853212998cfcf8e7158251a505f141df226373b1bcf4dd3b990b84fd4,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,64,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,192,a4b1e66121c7632cfc16585a40ad819f7106bec92e254160e1133bf8d0e22279,16,PASS,16,4,4|4|4|4,2,64,256,32420.250160793366,7.896299341625294,1999.9925759503494,2048.0421781661644,192,134.39999999999995,22851485696,89263616.0,294912,231123.69626656515,7679.2888176041915,16936.938991985786,0.08538623811569888,0.026006164980787665,0.026006164980787665,1714206781030,22020096,0.9963187008371712,0.9963187008371712,1.0,229673.47546666354,229673.47546666354,bb53a09f10f077dff3f63871c62a1c7e2e61a3fbc4af1da15d96ff507bcaa3e7,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,762984,1,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,192,a4b1e66121c7632cfc16585a40ad819f7106bec92e254160e1133bf8d0e22279,64,PASS,64,16,4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4,2,64,256,9570.632821067462,26.748492475489932,2255.937114750205,2479.0308239335645,192,134.39999999999995,22851485696,89263616.0,294912,231123.69626656515,33909.12647529507,19919.87741772367,0.2892434859590895,0.08809515422470904,0.08809515422470904,1714206781030,22020096,0.9963187008371712,0.9963187008371712,1.0,229673.47546666354,229673.47546666354,990327cb59a3948f6194f99248ac3e9c0772975df830b8a7d8a115e5ef4895fd,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,1017312,1,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,224,329d62ffd090ce867b8671af3f9e0f6da1160b38e508125f63b69935247bcb5b,4,PASS,4,1,4,2,64,256,123096.65726080316,2.079666545758561,1923.3852697000493,1923.3852697000493,224,156.80000000000004,22851485696,89263616.0,294912,225218.0103999955,5432.330399999599,18680.378886399238,0.017317851251504333,0.0046469134087700715,0.0046469134087700715,1714206781030,25690112,0.9962219109525935,0.9962219109525935,1.0,223767.7895999998,223767.7895999998,23c4f305edc52b338f02ec7929c4e04e03a8bdef8094eba3d9e94426cb75f127,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,64,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,224,329d62ffd090ce867b8671af3f9e0f6da1160b38e508125f63b69935247bcb5b,16,PASS,16,4,4|4|4|4,2,64,256,31345.598565892833,8.167015839938491,1937.579905716385,1959.6819042000334,224,156.80000000000004,22851485696,89263616.0,294912,225218.01039988376,7501.718760131373,18619.20041145376,0.0680085784777317,0.018248798343969534,0.018248798343969534,1714206781030,25690112,0.9962219109525936,0.9962219109525936,1.0,223767.789599997,223767.789599997,fc440d69c1fbd940f7d441a51938eb4877c7de46e05afbdb82ecd8458fe04380,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,762984,1,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,224,329d62ffd090ce867b8671af3f9e0f6da1160b38e508125f63b69935247bcb5b,64,PASS,64,16,4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4,2,64,256,9521.96824980104,26.88519781667504,2125.720433866979,2384.451309833362,224,156.80000000000004,22851485696,89263616.0,294912,225218.01039988376,35400.563290926766,21105.842179292704,0.2238790913889615,0.06007366252370681,0.06007366252370681,1714206781030,25690112,0.9962219109525936,0.9962219109525936,1.0,223767.789599997,223767.789599997,c49bd3d91d03771f763ce54644bd239c056d8f30eae5d15f932a9c187b7548e3,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,1017312,1,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,256,fed5828cd26018f9ead7e39f3eedfee8014e545b635c05481f7f0700405d9ba1,4,PASS,4,1,4,2,64,256,122759.20286080294,2.0853833686935817,1918.1125447000459,1918.1125447000459,256,179.20000000000013,22851485696,89263616.0,294912,222853.59679999572,5404.523999999568,18825.92288639894,0.017365456522369413,0.00688137139630881,0.00688137139630881,1714206781030,29360128,0.9961817179948056,0.9961817179948056,1.0,221403.37599999984,221403.37599999984,371c6ab85430002c2b59148bc3d1520abdcd2b3f168c72d0bc9c1353b7f742b0,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,64,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,256,fed5828cd26018f9ead7e39f3eedfee8014e545b635c05481f7f0700405d9ba1,16,PASS,16,4,4|4|4|4,2,64,256,31262.392557159354,8.188752653269777,1935.6723290488244,1988.1733585003803,256,179.20000000000013,22851485696,89263616.0,294912,222853.596799901,8089.883421698091,18942.93357698627,0.06818958581312433,0.02702133771928927,0.02702133771928927,1714206781030,29360128,0.9961817179948054,0.9961817179948054,1.0,221403.37599999722,221403.37599999722,f845d064c7096a9821a1af670e3b99ee60600bc2ba29e5101e2e58310a650322,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,762984,1,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,256,fed5828cd26018f9ead7e39f3eedfee8014e545b635c05481f7f0700405d9ba1,64,PASS,64,16,4|4|4|4|4|4|4|4|4|4|4|4|4|4|4|4,2,64,256,9043.763484767685,28.306799534417067,2083.1914799668584,2450.2606134333846,256,179.20000000000013,22851485696,89263616.0,294912,222853.596799901,24093.24858599648,21000.851629056735,0.23571708875298583,0.09340709413982404,0.09340709413982404,1714206781030,29360128,0.9961817179948054,0.9961817179948054,1.0,221403.37599999722,221403.37599999722,792de682f6055e64cfbb1468c0877906f78ad011540567d29aaf6051bffcdb86,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,1017312,1,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
SWARM_D_OPT,COMMODITY_GOOD,320,ff7fc8e0aeca0dbbc5437bae801169dba4f02fb3e8fa3f613de59803ba38bde0,4,PASS,4,1,4,2,64,256,122977.08606080321,2.081688615336248,1921.5169697000501,1921.5169697000501,320,224.0000000000003,22851485696,89263616.0,294912,222381.42213332752,5432.4359999995795,18679.639686399576,0.01729321183418281,0.00458385834675971,0.00458385834675971,1714206781030,36700160,0.9961735887790106,0.9961735887790106,1.0,220931.20133333316,220931.20133333316,bac6e02a5b172d42f12a544aa110d9e09488e3a74dddc00e206c0326b8ca17fd,9d40d0974de9168348119daf53d91fcb0938531fbfaabc0e9c6fc72e920767d6,31791,64,D_PLACEMENT,layer-00:WHOLE_LAYER:p1,0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92,1,92,False,1-WHOLE-L0+92-P8
